huggingface_ID,Type,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,pubmed,0,601,1.4382230043411255,1.4069299697875977,"[334 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601
 601 601 601 601 601 601 601 601 601 601 601 601 601]","[5.3189297 4.9065194 4.7370477 4.575633  4.459161  4.3090506 4.1827126
 4.109903  4.035886  3.985893  3.9153388 3.9066758 3.9209616 3.897274
 3.8764148 3.8979874 3.946836  4.0216017 4.1046553 4.187972  4.2656646
 4.3416386 4.398816  4.4366693 4.406927  4.3188295 4.144065  3.8422084
 3.162189  3.2983034 1.438223 ]","[6.5638843 5.8283696 5.6118555 5.383797  5.23107   5.0214367 4.857116
 4.763932  4.6697044 4.6009245 4.5033736 4.491088  4.509144  4.475948
 4.445688  4.474011  4.5413966 4.6433177 4.756958  4.8728046 4.981095
 5.087474  5.1655416 5.21741   5.1715865 5.041565  4.7905264 4.37418
 3.4690056 3.6120095 1.40693  ]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,imdb,0,549,1.6586620807647705,1.617221474647522,"[299 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549
 549 549 549 549 549 549 549 549 549 549 549 549 549]","[5.1779885 4.7311993 4.5889444 4.379152  4.258477  4.147372  4.090287
 4.0066648 3.9556243 3.9398127 3.9001632 3.9496133 4.003687  3.9951181
 3.9727507 3.9721317 4.03195   4.0852942 4.146036  4.2445254 4.3422
 4.432124  4.501452  4.550894  4.545256  4.4303718 4.224189  3.8664985
 3.187019  3.3328922 1.6586621]","[6.3586125 5.5998936 5.431712  5.1466365 4.9843583 4.8320966 4.759921
 4.650284  4.586504  4.564271  4.5086164 4.5756335 4.6484632 4.6337852
 4.598531  4.5959167 4.6786065 4.752562  4.8364534 4.9746637 5.111434
 5.2379045 5.3341    5.404364  5.3940334 5.2273655 4.928637  4.428669
 3.5105536 3.670605  1.6172215]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,squad,0,831,2.3184237480163574,2.3078293800354004,"[174 381 425 469 497 527 558 535 545 592 643 735 801 827 830 831 831 831
 831 831 831 831 831 831 831 831 831 831 831 831 831]","[4.8150716 4.5047903 4.3946395 4.2461357 4.1753907 4.0905223 3.9769647
 3.8712523 3.802582  3.7208297 3.6435847 3.6728594 3.7152367 3.7621586
 3.9301002 4.0869045 4.197072  4.248815  4.275278  4.313462  4.391436
 4.5315557 4.68787   4.786089  4.7971253 4.6567135 4.385113  4.0624323
 3.5436816 3.8767495 2.3184237]","[5.8669457 5.33105   5.181703  4.9606953 4.8577704 4.729077  4.577907
 4.444292  4.360821  4.2495136 4.1364336 4.1696653 4.213293  4.258295
 4.4549594 4.65756   4.807409  4.8773494 4.907518  4.9567327 5.0588875
 5.2503667 5.4781866 5.6301312 5.6538997 5.4623976 5.084797  4.6414957
 3.9323504 4.336382  2.3078294]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,wikipedia,1,645,1.380873441696167,1.3284327983856201,"[304 643 644 645 645 645 645 645 645 645 645 645 645 645 645 645 645 645
 645 645 645 645 645 645 645 645 645 645 645 645 645]","[5.1064653 4.6897373 4.57929   4.3218236 4.183927  4.087889  3.9849195
 3.9252722 3.8766222 3.8349752 3.7841713 3.7905724 3.8422635 3.8181484
 3.7801518 3.80887   3.8873963 3.9486399 4.0177846 4.1025486 4.1945786
 4.2873955 4.3704333 4.4152727 4.395279  4.280073  4.064003  3.7222495
 2.988051  3.1171463 1.3808734]","[6.2297077 5.4974966 5.3869305 5.0340867 4.8505626 4.7195854 4.5880494
 4.512046  4.4458485 4.3877106 4.315925  4.3227077 4.3900356 4.3553963
 4.3000536 4.336993  4.4425373 4.5245657 4.617788  4.734579  4.861721
 4.9911513 5.1061473 5.1693063 5.139353  4.972625  4.665646  4.1980305
 3.2457004 3.376551  1.3284328]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,pubmed,1,690,1.688083529472351,1.6547179222106934,"[392 689 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690
 690 690 690 690 690 690 690 690 690 690 690 690 690]","[5.477138  5.105032  4.9408083 4.7849007 4.6800423 4.54381   4.397352
 4.3030453 4.2216816 4.1753163 4.110628  4.1061215 4.12462   4.104587
 4.085946  4.109993  4.1613064 4.2381506 4.3251495 4.411108  4.497916
 4.5903416 4.6552725 4.7073364 4.697108  4.6069126 4.440707  4.1171336
 3.4687765 3.6272702 1.6880835]","[6.789796  6.1128817 5.891477  5.66374   5.522859  5.333568  5.1373854
 5.015299  4.9080358 4.841093  4.7496047 4.7417893 4.7662387 4.736935
 4.708163  4.7397428 4.810788  4.9174523 5.038105  5.159628  5.2816916
 5.4135056 5.505305  5.579141  5.560391  5.424896  5.180711  4.7256293
 3.8286214 3.9998164 1.6547179]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,imdb,1,583,1.5767431259155273,1.520256757736206,"[323 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583
 583 583 583 583 583 583 583 583 583 583 583 583 583]","[5.2067175 4.791271  4.607848  4.39354   4.283907  4.18515   4.129583
 4.0474105 4.0007195 3.9712613 3.9157279 3.947832  3.99749   3.9632983
 3.915658  3.9152415 3.9787784 4.0394583 4.1125546 4.221273  4.329109
 4.420544  4.511371  4.560849  4.5444727 4.4315333 4.219529  3.863326
 3.1809878 3.3293123 1.5767431]","[6.336362  5.605975  5.3825846 5.097571  4.9539175 4.8296556 4.768238
 4.665033  4.608821  4.5721154 4.497373  4.541934  4.610105  4.562121
 4.4949274 4.4943156 4.5815387 4.664833  4.764743  4.915796  5.065225
 5.192539  5.3172297 5.3853865 5.3580303 5.1951756 4.8909187 4.3965044
 3.4796035 3.6447933 1.5202568]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,squad,1,863,2.2522661685943604,2.215009927749634,"[293 628 668 701 722 750 777 747 761 814 852 862 862 863 863 863 863 863
 863 863 863 863 863 863 863 863 863 863 863 863 863]","[5.106048  4.7270226 4.5653567 4.3243885 4.2582717 4.13648   4.013374
 3.9266312 3.8719614 3.8029296 3.7424614 3.774148  3.8346474 3.8723152
 3.993293  4.1127353 4.2019033 4.2554345 4.307519  4.381612  4.4986105
 4.6436014 4.79429   4.8942423 4.9172583 4.794142  4.5450144 4.1858954
 3.592101  3.9262753 2.2522662]","[6.2042937 5.5710936 5.377321  5.042996  4.951819  4.7798543 4.616659
 4.5040293 4.4341    4.338282  4.2525163 4.289648  4.3622108 4.3992577
 4.5364194 4.68941   4.8116693 4.8853765 4.955444  5.056422  5.2139125
 5.410921  5.61963   5.767773  5.8051796 5.6348643 5.284471  4.7861595
 3.971932  4.369019  2.21501  ]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,wikipedia,2,658,1.7569631338119507,1.7278907299041748,"[316 656 658 658 658 658 658 658 658 658 658 658 658 658 658 658 658 658
 658 658 658 658 658 658 658 658 658 658 658 658 658]","[5.180741  4.8096704 4.6238174 4.382323  4.299895  4.2174764 4.1208243
 4.0157294 3.9891458 3.9593961 3.9218025 3.9459023 3.9800746 3.968946
 3.9570808 3.990104  4.0758495 4.165738  4.2455673 4.34566   4.4417233
 4.5516787 4.635632  4.670353  4.6439633 4.5689554 4.3938804 4.111569
 3.4668508 3.5890622 1.7569631]","[6.3097005 5.635276  5.4252253 5.113517  5.0036297 4.8917675 4.7691035
 4.6330643 4.6011434 4.5618644 4.5091367 4.538588  4.583369  4.5667076
 4.547197  4.5906577 4.7096562 4.833245  4.942513  5.082443  5.215058
 5.3693075 5.485532  5.532987  5.488895  5.374021  5.115838  4.7189145
 3.836858  3.9756508 1.7278907]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,pubmed,2,669,1.4784692525863647,1.4601236581802368,"[390 669 669 669 669 669 669 669 669 669 669 669 669 669 669 669 669 669
 669 669 669 669 669 669 669 669 669 669 669 669 669]","[5.4964976 5.112001  4.9019685 4.7350893 4.6239467 4.4981647 4.3547106
 4.2578998 4.1645994 4.1081843 4.0283203 4.023831  4.0423884 4.0138936
 3.9837403 4.0017004 4.0520325 4.1257014 4.205857  4.2940664 4.3809137
 4.466202  4.532163  4.5786514 4.573223  4.4769316 4.294457  3.9881384
 3.2656286 3.4327164 1.4784693]","[6.80983   6.116825  5.835838  5.5914707 5.4405065 5.2652364 5.075247
 4.950423  4.8292036 4.7515516 4.6412764 4.6344852 4.660117  4.620101
 4.57611   4.5992126 4.668668  4.769209  4.879641  5.0033517 5.124992
 5.245661  5.337136  5.4016004 5.3895106 5.245686  4.9801445 4.5534477
 3.5885353 3.7738855 1.4601237]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,imdb,2,676,1.634947657585144,1.5707672834396362,"[374 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676
 676 676 676 676 676 676 676 676 676 676 676 676 676]","[5.355695  4.9133334 4.7933865 4.6034284 4.4813423 4.37802   4.3192086
 4.21546   4.1710176 4.1395316 4.1016836 4.1352606 4.1876583 4.154453
 4.104354  4.1020923 4.169722  4.2263694 4.3168344 4.4213057 4.5189857
 4.6192884 4.6888413 4.731903  4.715674  4.5941277 4.3614845 3.978341
 3.2764456 3.4559689 1.6349477]","[6.580255  5.793701  5.650251  5.3852634 5.219807  5.08484   5.020479
 4.890744  4.8361573 4.794843  4.7411685 4.787121  4.860418  4.814787
 4.742988  4.738824  4.8334675 4.9112267 5.0370803 5.184062  5.3189707
 5.4591575 5.553297  5.6132746 5.586513  5.4077897 5.0711603 4.534372
 3.581817  3.7817898 1.5707673]"
bigscience/bloom-3b,pretrained,3.0,4.39,12.71,3.42,0.83,0.0,7.89,1.48,squad,2,575,1.8274470567703247,1.8026264905929565,"[ 99 238 273 293 311 326 349 323 335 376 405 443 464 487 527 586 606 607
 607 607 607 607 608 608 608 608 608 608 608 608 575]","[4.399724  4.0449557 3.8579013 3.5626385 3.4989085 3.3746662 3.3008208
 3.2769938 3.2172    3.1050282 3.0545921 3.085741  3.126288  3.1909287
 3.3612604 3.5373015 3.6535566 3.708357  3.7288942 3.7576265 3.8379014
 3.9877195 4.160168  4.274851  4.303835  4.16423   3.8860276 3.6006348
 3.024816  3.330253  1.827447 ]","[5.302841  4.722441  4.499457  4.107085  4.0254083 3.8549097 3.7547164
 3.7272577 3.6530473 3.5007741 3.4230037 3.457812  3.5008533 3.5717838
 3.7733283 3.9952636 4.147008  4.219947  4.2412167 4.2763815 4.380106
 4.58244   4.8312745 5.004706  5.05483   4.86203   4.47598   4.0868254
 3.3300357 3.689577  1.8026265]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,wikipedia,0,686,1.192058801651001,1.171987533569336,"[303 679 685 686 686 686 686 686 686 686 686 686 686 686 686 686 686 686
 686 686 686 686 686 686 686]","[5.1626062 4.798358  4.6248674 4.534994  4.452519  4.344774  4.299287
 4.2431145 4.256736  4.2953634 4.342005  4.3714223 4.427876  4.504422
 4.562358  4.644202  4.7374983 4.8294177 4.8741803 4.8456116 4.6546545
 4.307846  3.5037484 3.0543914 1.1920588]","[6.3418074 5.6790876 5.4602647 5.352974  5.254424  5.091174  5.030322
 4.9436207 4.954245  5.000991  5.0611467 5.0970316 5.174818  5.283521
 5.3645997 5.4825644 5.61508   5.750067  5.8127027 5.7688527 5.483056
 4.9903145 3.8977842 3.3219924 1.1719875]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,pubmed,0,601,1.0656415224075317,1.051576018333435,"[334 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601
 601 601 601 601 601 601 601]","[5.3803234 4.9996023 4.8169537 4.777439  4.617146  4.4651146 4.3458257
 4.2794104 4.2715635 4.2718945 4.2851305 4.317048  4.33546   4.3901715
 4.434384  4.510156  4.554204  4.613481  4.6432414 4.607927  4.3965225
 4.0512786 3.3018525 2.9265325 1.0656415]","[6.6926217 6.0134797 5.7539144 5.7108555 5.4923787 5.2697988 5.1068826
 5.0044003 4.985397  4.980234  4.9941225 5.036719  5.0625205 5.1388917
 5.1999726 5.309148  5.3706975 5.453306  5.4919953 5.4395227 5.1343203
 4.6548743 3.6528373 3.1710548 1.051576 ]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,imdb,0,549,1.2325475215911865,1.209267497062683,"[299 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549
 549 549 549 549 549 549 549]","[5.2681656 4.846388  4.6860495 4.5927687 4.4814806 4.3886557 4.295122
 4.257181  4.2780538 4.3173356 4.340593  4.3591366 4.3986664 4.462014
 4.504519  4.5824018 4.654437  4.7130456 4.733911  4.6822205 4.4756794
 4.121638  3.2786705 2.9415603 1.2325475]","[6.5236425 5.8208165 5.604342  5.4886327 5.336976  5.195485  5.067887
 5.0088997 5.033479  5.0845256 5.111385  5.1326923 5.1870894 5.2775016
 5.3361726 5.449264  5.5510616 5.6339936 5.6582303 5.577415  5.2698555
 4.7690983 3.6253562 3.1994903 1.2092675]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,squad,0,831,1.7512199878692627,1.7230699062347412,"[174 398 453 521 572 530 557 601 637 744 815 830 831 831 831 831 831 831
 831 831 831 831 831 831 831]","[4.871833  4.5913925 4.4863157 4.4444637 4.349315  4.2284226 4.1360965
 4.034438  4.002487  4.055197  4.145813  4.371105  4.4360523 4.4610205
 4.5023704 4.5837502 4.6464114 4.744265  4.8498254 4.817441  4.6896515
 4.328244  3.6193454 3.3821511 1.75122  ]","[5.9778004 5.489635  5.335147  5.280845  5.145573  4.955749  4.837964
 4.686582  4.6291914 4.6815596 4.764758  5.0553193 5.139571  5.1605577
 5.1999693 5.318213  5.3971186 5.5336304 5.6910133 5.6603103 5.4854994
 4.997167  4.0368457 3.7026901 1.7230699]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,wikipedia,1,645,1.0322638750076294,1.0128870010375977,"[304 643 645 645 645 645 645 645 645 645 645 645 645 645 645 645 645 645
 645 645 645 645 645 645 645]","[5.199436  4.8469605 4.6831264 4.5735693 4.4356575 4.2962413 4.2514663
 4.203361  4.2040906 4.2050133 4.2285895 4.2462435 4.2781687 4.3496304
 4.405561  4.4710402 4.533864  4.5796423 4.6022105 4.5635033 4.340338
 3.9779625 3.150483  2.76406   1.0322639]","[6.4232283 5.7857504 5.566791  5.428556  5.2463303 5.027288  4.9631634
 4.887273  4.879335  4.873185  4.9012384 4.9219093 4.966308  5.0662117
 5.143373  5.2362475 5.324159  5.389484  5.417632  5.3576107 5.0362806
 4.53599   3.444825  2.9719543 1.012887 ]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,pubmed,1,690,1.1670184135437012,1.1628503799438477,"[392 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690
 690 690 690 690 690 690 690]","[5.535879  5.1971235 5.0362725 4.992212  4.8312335 4.6901574 4.5684185
 4.4899592 4.479047  4.4951077 4.510066  4.543598  4.5761356 4.634769
 4.686142  4.7578235 4.7989407 4.8597016 4.887791  4.8590527 4.642172
 4.3010535 3.5500972 3.202419  1.1670184]","[6.902926  6.30025   6.060728  6.0019603 5.7785845 5.564268  5.3956027
 5.2732434 5.2496767 5.266201  5.2829657 5.327386  5.373552  5.4576964
 5.5305986 5.635563  5.6943192 5.7805057 5.8188334 5.773981  5.456223
 4.975831  3.9523032 3.4915428 1.1628504]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,imdb,1,583,1.190622329711914,1.1502668857574463,"[323 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583
 583 583 583 583 583 583 583]","[5.2863135 4.9122934 4.7565656 4.6532097 4.52196   4.43535   4.340105
 4.307428  4.317643  4.3295927 4.3350115 4.347583  4.3678293 4.437991
 4.5018835 4.5794296 4.6553802 4.7228737 4.755266  4.715771  4.494894
 4.106262  3.2638047 2.945443  1.1906223]","[6.50361   5.841213  5.6366186 5.50712   5.3397527 5.2121067 5.0864053
 5.0368614 5.048278  5.0607214 5.0657473 5.080926  5.107183  5.2066574
 5.2968726 5.407826  5.51418   5.6081047 5.648272  5.586348  5.259714
 4.7181807 3.5841782 3.1776373 1.1502669]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,squad,1,863,1.8960570096969604,1.828322410583496,"[293 646 713 758 791 750 772 827 856 861 862 863 863 863 863 863 863 863
 863 863 863 863 863 863 863]","[5.166705  4.827264  4.672859  4.58665   4.419309  4.3100533 4.2217193
 4.156783  4.1306415 4.171036  4.2769475 4.477035  4.487828  4.529234
 4.6015077 4.691124  4.777132  4.891918  5.000856  4.9948397 4.8431883
 4.47537   3.7201328 3.5251226 1.896057 ]","[6.3278527 5.7685065 5.5511703 5.4440427 5.212777  5.037783  4.922299
 4.8183312 4.7706566 4.8115277 4.929269  5.1757503 5.1961164 5.2478285
 5.3391576 5.4689507 5.584216  5.7432604 5.897046  5.8967466 5.6742196
 5.167305  4.1387606 3.8546832 1.8283224]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,wikipedia,2,658,1.2378692626953125,1.225683331489563,"[316 658 658 658 658 658 658 658 658 658 658 658 658 658 658 658 658 658
 658 658 658 658 658 658 658]","[5.2663207 4.8850093 4.7047434 4.650764  4.541083  4.437859  4.362769
 4.3026175 4.3194294 4.3388176 4.355746  4.3777394 4.425107  4.493151
 4.5408435 4.6138754 4.6971865 4.780823  4.8088837 4.756829  4.5816255
 4.256123  3.4640028 3.1134987 1.2378693]","[6.490478  5.8037014 5.5691648 5.5232906 5.3862867 5.2269645 5.1238313
 5.0326214 5.0480633 5.0684667 5.0881295 5.1158657 5.181942  5.2775116
 5.343037  5.4460373 5.562743  5.6812935 5.7153826 5.632703  5.372512
 4.915301  3.8477254 3.393831  1.2256833]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,pubmed,2,669,1.1051292419433594,1.097651720046997,"[390 669 669 669 669 669 669 669 669 669 669 669 669 669 669 669 669 669
 669 669 669 669 669 669 669]","[5.5523386 5.1942873 4.988851  4.947975  4.792959  4.6441975 4.5042753
 4.424276  4.398143  4.391346  4.392768  4.419257  4.444189  4.5052695
 4.5602174 4.6457357 4.699607  4.769011  4.802989  4.779866  4.5593953
 4.2081447 3.4303567 3.0869446 1.1051292]","[6.927391  6.285451  5.9840198 5.926536  5.7153754 5.495514  5.304775
 5.1838837 5.1406856 5.1266527 5.1249685 5.1600285 5.195795  5.2824726
 5.359397  5.4831486 5.5590057 5.6574926 5.7031264 5.6667323 5.34451
 4.8518696 3.8048384 3.3561254 1.0976517]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,imdb,2,676,1.21491539478302,1.1738845109939575,"[374 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676 676
 676 676 676 676 676 676 676]","[5.416592  5.0302563 4.917517  4.8296165 4.6936607 4.6058054 4.4944324
 4.46749   4.4901314 4.516148  4.5391984 4.5632715 4.588736  4.664921
 4.7233047 4.798723  4.8706303 4.919653  4.9387016 4.8794465 4.663493
 4.2521634 3.3532896 3.0467577 1.2149154]","[6.704295  6.028437  5.86323   5.7514052 5.579131  5.4479833 5.296574
 5.2537217 5.2794223 5.3115745 5.340917  5.371861  5.405993  5.5164557
 5.5988474 5.7078204 5.80949   5.875165  5.894944  5.8011065 5.4786615
 4.901422  3.6807318 3.2879164 1.1738845]"
bigscience/bloom-1b7,pretrained,1.7,4.05,10.44,4.4,0.53,1.12,6.84,0.96,squad,2,561,1.4054449796676636,1.3880679607391357,"[ 99 254 295 341 370 340 357 403 425 455 483 521 594 605 607 608 608 608
 608 608 608 608 608 608 561]","[4.488974  4.1513324 3.9170592 3.8280184 3.6481557 3.5671148 3.5614476
 3.4718595 3.4277434 3.4903498 3.6057117 3.8146594 3.8929908 3.9214811
 3.9289224 3.9981396 4.049191  4.1610227 4.2848372 4.252751  4.1522474
 3.8159163 3.1581485 2.846682  1.405445 ]","[5.466708  4.9116673 4.61422   4.5084887 4.264606  4.1317787 4.1263013
 3.9919693 3.9166534 3.9833283 4.1100674 4.374598  4.473963  4.50008
 4.4879017 4.585525  4.648476  4.804703  4.9870405 4.9581943 4.8272753
 4.37712   3.5036228 3.0995872 1.388068 ]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,wikipedia,0,686,3.2435801029205322,3.346069097518921,"[303 680 686 686 686 686 686 686 686 686 686 686 686 686 686 686 686 686
 686 686 686 686 686 686 686]","[5.0718403 4.981968  4.979449  4.9483504 5.0029607 5.030073  5.0679502
 5.12079   5.1472383 5.1935143 5.218667  5.1894813 5.2089834 5.220188
 5.1828027 5.1749496 5.1754684 5.1734486 5.1670485 5.1751256 5.1336308
 5.0049777 4.466554  4.3288717 3.24358  ]","[6.180781  5.948316  5.9707384 5.97228   6.0568123 6.084712  6.1348405
 6.206072  6.228462  6.2864084 6.317446  6.2594786 6.2831283 6.2956314
 6.2351103 6.2192874 6.2260523 6.222595  6.2107534 6.2211094 6.1533136
 5.9469366 5.1460953 4.9246874 3.346069 ]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,pubmed,0,601,3.21368145942688,3.254117250442505,"[334 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601 601
 601 601 601 601 601 601 601]","[5.321496  5.1557703 5.136722  5.135404  5.140765  5.132274  5.0779324
 5.112294  5.1267633 5.1397448 5.1447062 5.1081285 5.096377  5.0976086
 5.062282  5.0364704 5.01298   4.984848  4.9840155 5.009238  4.98977
 4.837821  4.3939652 4.330767  3.2136815]","[6.569557  6.2535067 6.228688  6.2530003 6.263151  6.243571  6.1650043
 6.2085185 6.214103  6.226456  6.225915  6.1603427 6.1382427 6.1382284
 6.082245  6.040105  6.009153  5.9648743 5.961314  5.9936795 5.9530983
 5.7181005 5.056601  4.928369  3.2541173]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,imdb,0,549,3.2543609142303467,3.355783700942993,"[299 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549
 549 549 549 549 549 549 549]","[5.173778  5.0366416 4.992289  4.976993  4.9898224 4.9982595 5.0511503
 5.1210933 5.1607895 5.1800795 5.172156  5.1479154 5.1369615 5.1419177
 5.0950327 5.057923  5.0801883 5.0884547 5.081849  5.075105  5.0089903
 4.840082  4.263931  4.2243633 3.254361 ]","[6.3570404 6.096427  6.049787  6.0596166 6.089281  6.09557   6.17579
 6.2797875 6.3261423 6.3440595 6.320591  6.269972  6.248287  6.2553887
 6.177258  6.114796  6.1501713 6.1591315 6.1443915 6.131284  6.0259047
 5.768201  4.911158  4.8229866 3.3557837]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,squad,0,831,3.9219484329223633,4.0564446449279785,"[174 406 479 572 642 677 626 638 692 772 824 831 831 831 831 831 831 831
 831 831 831 831 831 831 831]","[4.8744254 4.7302856 4.684338  4.706151  4.726143  4.743262  4.738309
 4.7624364 4.770467  4.835143  4.921573  5.0156913 5.1582794 5.1390924
 5.0885625 5.050849  4.997952  4.9608555 5.011425  5.1342835 5.1291747
 5.0987453 4.6146946 4.616776  3.9219484]","[5.965076  5.703145  5.648537  5.70021   5.73224   5.729231  5.724445
 5.7562037 5.7382836 5.7892904 5.839409  5.9214716 6.116444  6.078645
 6.010679  5.9504    5.878876  5.8233867 5.883857  6.0646696 6.0932198
 6.059183  5.333655  5.2893434 4.0564446]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,wikipedia,1,645,2.9967427253723145,3.0254201889038086,"[304 644 645 645 645 645 645 645 645 645 645 645 645 645 645 645 645 645
 645 645 645 645 645 645 645]","[5.109693  5.004172  5.0094185 4.952808  4.952351  4.9606333 4.9864464
 5.0317903 5.073675  5.1013527 5.1125054 5.093649  5.092616  5.0929513
 5.048422  5.0285463 5.0247774 5.010286  5.0092516 5.005786  4.9474077
 4.7641897 4.2152424 4.115297  2.9967427]","[6.270719  6.0035458 6.0330324 5.986991  5.9939947 5.9935894 6.0209455
 6.0768223 6.1211185 6.1531367 6.161464  6.119355  6.114215  6.112613
 6.043819  6.0112133 6.0090632 5.987441  5.9835467 5.97628   5.881693
 5.600375  4.803408  4.634445  3.0254202]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,pubmed,1,690,3.56917142868042,3.648730754852295,"[392 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690
 690 690 690 690 690 690 690]","[5.4701924 5.3266106 5.2749867 5.2879734 5.2998447 5.27681   5.2402954
 5.273675  5.3024917 5.3155394 5.315367  5.2851725 5.2757187 5.2816844
 5.248477  5.2390337 5.214334  5.185772  5.188493  5.2150726 5.2034492
 5.0787725 4.6629224 4.584737  3.5691714]","[6.772218  6.5000896 6.4233413 6.460295  6.473829  6.424864  6.3705235
 6.4110093 6.4364705 6.447771  6.4387374 6.3808794 6.3624163 6.3701878
 6.3171477 6.30113   6.268073  6.2260184 6.2303157 6.2679358 6.2439966
 6.046512  5.4104743 5.2480392 3.6487308]"
bigscience/bloom-1b1,pretrained,1.1,4.03,13.73,4.04,0.53,1.23,3.42,1.20,imdb,1,583,3.192387580871582,3.256977081298828,"[323 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583 583
 583 583 583 583 583 583 583]","[5.209445  5.080866  5.0615563 5.030854  5.044054  5.0603194 5.0820565
 5.1498165 5.1915655 5.2053227 5.1859965 5.1563396 5.1405945 5.1535287
 5.127721  5.1041603 5.1112266 5.0926733 5.1018023 5.09051   5.02387
 4.8495245 4.277568  4.230802  3.1923876]","[6.3536515 6.0924387 6.083165  6.0770593 6.1103187 6.1343594 6.167381
 6.266439  6.3182735 6.331121  6.2937036 6.2388062 6.2121377 6.23003
 6.185275  6.145514  6.158677  6.126616  6.1348553 6.11297   6.0048294
 5.7363343 4.8895926 4.7939963 3.256977 ]"
