huggingface_ID,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,pubmed,2,655,4.1289238929748535,4.534826278686523,"[388 655 655 655 622 633 643 652 655 655 655 655 655 655 655 655 655 655
 655 655 655 655 655 655 655 655 655 655 655]","[5.716439  5.021213  5.0566835 5.0547533 5.3789277 5.506146  5.309173
 5.2412634 5.425036  5.433524  5.2828646 5.1964283 5.264873  5.227032
 5.1314054 5.061318  4.9669375 4.965997  4.9525166 4.8981857 4.674058
 4.706869  4.7739077 4.806605  4.6763773 4.512064  4.39072   4.341359
 4.128924 ]","[7.399742  6.1518035 6.195873  6.1927705 6.6866736 6.8803616 6.544462
 6.427217  6.7089586 6.719649  6.440035  6.3117814 6.4190454 6.35777
 6.205642  6.0950556 5.956151  5.957997  5.9380474 5.8431435 5.518106
 5.5638943 5.6576996 5.7052674 5.5107474 5.280209  5.123301  5.067174
 4.5348263]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,imdb,2,667,4.190090179443359,4.598689556121826,"[355 667 667 667 623 642 649 657 663 666 666 666 666 667 667 667 667 667
 667 667 667 667 667 667 667 667 667 667 667]","[5.55477   5.048398  5.068964  4.9932127 5.430727  5.589304  5.3436913
 5.3559046 5.624019  5.6111007 5.3802357 5.2726398 5.3614674 5.415231
 5.298863  5.1811223 5.14209   5.106269  5.1522503 5.1759696 4.88943
 4.9835086 5.0120497 5.0148563 4.815156  4.5234256 4.424751  4.3603687
 4.19009  ]","[7.162318  6.211738  6.224362  6.088678  6.765526  7.007537  6.588615
 6.587187  7.0031595 6.9913144 6.5951705 6.424575  6.5604687 6.638778
 6.4543724 6.2678757 6.216591  6.1688337 6.2393494 6.2673216 5.8448067
 5.984271  6.021697  6.025367  5.730124  5.3040047 5.1790404 5.095392
 4.5986896]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,squad,2,645,3.9152140617370605,4.338435173034668,"[102 402 427 492 205 244 292 336 374 423 431 447 476 496 513 529 546 563
 586 586 590 600 606 627 638 643 645 645 645]","[4.6496887 4.0223083 4.0355783 4.0075517 4.3150907 4.483947  4.2921853
 4.377601  4.499432  4.749137  4.330866  4.3746824 4.481458  4.5361743
 4.498791  4.3566895 4.5194716 4.485108  4.503967  4.487231  4.164226
 4.259454  4.20731   4.3715873 4.0686336 3.7514923 3.6349468 3.5648696
 3.915214 ]","[5.880489  4.8724704 4.8735094 4.8085423 5.241392  5.452977  5.1072536
 5.199128  5.3582697 5.6959834 5.0551405 5.1140623 5.2653193 5.32849
 5.2739935 5.0822883 5.299623  5.2566204 5.2797546 5.231765  4.793613
 4.909986  4.8384337 5.100111  4.704872  4.2676225 4.117433  4.039754
 4.338435 ]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,wikipedia,3,840,4.321620941162109,4.801433086395264,"[256 839 840 840 544 577 616 679 734 781 773 778 803 811 819 827 835 838
 839 839 839 839 839 839 840 840 840 840 840]","[4.918606  4.5379725 4.614723  4.643259  5.107974  5.3011856 5.22602
 5.2800493 5.4020553 5.4474034 5.254215  5.191661  5.28519   5.333349
 5.307328  5.202367  5.219882  5.2033596 5.300028  5.245213  4.9499774
 4.99392   4.9019995 4.96212   4.8879747 4.7163973 4.631959  4.441003
 4.321621 ]","[6.2043877 5.462867  5.5240216 5.55311   6.2317066 6.5155325 6.3870587
 6.442791  6.6105957 6.6696067 6.3214126 6.2220902 6.3616242 6.438611
 6.3902273 6.2363873 6.264299  6.248554  6.393144  6.293875  5.8693423
 5.9307933 5.792649  5.8844743 5.7703376 5.5124955 5.4058332 5.156783
 4.801433 ]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,pubmed,3,655,4.119178295135498,4.515146732330322,"[399 655 655 655 628 641 649 654 655 655 655 655 655 655 655 655 655 655
 655 655 655 655 655 655 655 655 655 655 655]","[5.715604  5.0563235 5.0768976 5.0225954 5.359592  5.523136  5.3158073
 5.2590604 5.4225187 5.439972  5.261267  5.1425886 5.2282367 5.1765566
 5.1064444 5.0510397 4.9536767 4.956434  4.949838  4.8725023 4.649374
 4.6773643 4.7750316 4.791589  4.6871204 4.5170474 4.41307   4.3411875
 4.1191783]","[7.388974  6.1977043 6.217954  6.1317806 6.646618  6.8967395 6.537989
 6.4410834 6.6954784 6.7206807 6.3974667 6.2264132 6.3625417 6.281792
 6.1696754 6.080329  5.937225  5.9438977 5.9344773 5.806628  5.4832397
 5.522367  5.6579576 5.6855307 5.524751  5.2832146 5.1524067 5.0625463
 4.5151467]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,imdb,3,637,4.248927593231201,4.681878089904785,"[336 637 637 637 584 601 615 626 632 635 635 635 635 636 636 636 637 637
 637 637 637 637 637 637 637 637 637 637 637]","[5.536399  5.0778203 5.0695786 4.9866047 5.358571  5.5085993 5.2896857
 5.292274  5.5284915 5.5503106 5.290534  5.174851  5.259622  5.3035355
 5.197811  5.061845  5.029291  4.9914303 5.0749297 5.078892  4.817294
 4.9556417 5.004137  5.016135  4.783873  4.5107613 4.4013963 4.361021
 4.2489276]","[7.142584  6.2763605 6.247142  6.1060944 6.676672  6.9006615 6.5248017
 6.5095067 6.864947  6.900131  6.4668984 6.285816  6.4094167 6.4673533
 6.298274  6.087367  6.042921  5.9930954 6.119932  6.115718  5.735955
 5.940159  6.0066767 6.0310245 5.694748  5.3029137 5.161018  5.107887
 4.681878 ]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,squad,3,640,4.438141345977783,4.935423374176025,"[208 603 623 639 368 396 463 531 585 622 619 626 637 639 640 640 640 640
 640 640 640 640 640 640 640 640 640 640 640]","[5.152624  4.588624  4.600302  4.5282483 4.8942533 5.0809593 4.8940268
 4.964491  5.161035  5.3213787 4.9207673 4.9264483 5.058256  5.075977
 5.118958  4.942578  5.078106  5.0420747 5.0395722 5.0413413 4.691791
 4.8245173 4.8267965 4.928604  4.6635113 4.3921266 4.2381134 4.1850743
 4.4381413]","[6.6033897 5.6096253 5.60991   5.4753666 6.012499  6.258454  5.90577
 5.992072  6.285595  6.50901   5.868004  5.8773794 6.070402  6.088817
 6.126657  5.875568  6.0663996 6.0261436 6.027718  6.0115347 5.511478
 5.6877856 5.669803  5.82611   5.451941  5.0744843 4.89206   4.833482
 4.9354234]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,wikipedia,4,661,4.119858741760254,4.532342910766602,"[311 661 661 661 605 626 641 655 659 661 661 661 661 661 661 661 661 661
 661 661 661 661 661 661 661 661 661 661 661]","[5.373538  4.890541  4.947567  4.9032373 5.277835  5.451847  5.2649508
 5.3393393 5.516507  5.52159   5.2482944 5.213866  5.332798  5.405512
 5.313323  5.207914  5.2000666 5.2184014 5.300425  5.277647  4.9495068
 5.011139  4.978906  4.9811683 4.755494  4.459251  4.3840737 4.245222
 4.1198587]","[6.8957396 5.985763  6.036861  5.966946  6.52659   6.7918954 6.4736624
 6.5702667 6.83611   6.8488946 6.3824077 6.327959  6.506817  6.6145997
 6.4655886 6.30544   6.297273  6.328744  6.454317  6.40505   5.9274054
 6.021299  5.9667187 5.9750676 5.6411624 5.2127666 5.1205387 4.9357543
 4.532343 ]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,pubmed,4,705,4.194313049316406,4.589663028717041,"[429 705 705 705 671 684 695 703 705 705 705 705 705 705 705 705 705 705
 705 705 705 705 705 705 705 705 705 705 705]","[5.810121  5.124553  5.1565    5.107322  5.4528065 5.60349   5.379629
 5.3296285 5.4957094 5.5091066 5.4015    5.3110533 5.372094  5.3437886
 5.244923  5.156436  5.0744543 5.059812  5.023749  4.9622583 4.7660933
 4.789802  4.8491817 4.8859396 4.7707067 4.5895214 4.4576087 4.418287
 4.194313 ]","[7.530558  6.2920465 6.3333473 6.251181  6.7815466 7.013958  6.631728
 6.5409355 6.8026934 6.8245783 6.6075726 6.4734077 6.5728316 6.525774
 6.369073  6.2271085 6.103115  6.0871863 6.0325418 5.9265823 5.6382995
 5.670299  5.7530327 5.8101707 5.637544  5.379256  5.206476  5.161985
 4.589663 ]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,imdb,4,961,4.433694362640381,4.856918811798096,"[474 961 961 961 856 887 906 933 952 958 959 959 960 960 960 960 961 961
 961 961 961 961 961 961 961 961 961 961 961]","[5.7199297 5.196355  5.211548  5.136382  5.5772014 5.740339  5.485754
 5.4927535 5.777516  5.743655  5.481991  5.4200954 5.5196776 5.5601864
 5.4402566 5.3300056 5.2853594 5.2432165 5.308571  5.363991  5.071958
 5.1674976 5.174679  5.1851745 4.9831824 4.686646  4.604547  4.5382233
 4.4336944]","[7.3800936 6.361151  6.3619533 6.2325497 6.901086  7.1457696 6.7182584
 6.712181  7.1431627 7.1006503 6.6537795 6.5557337 6.706707  6.7631264
 6.5742464 6.401607  6.343099  6.28863   6.3888288 6.462596  6.0366096
 6.1772585 6.1802707 6.1956    5.901527  5.473127  5.3681984 5.287949
 4.856919 ]"
Qwen/Qwen2-7B,7.0,23.93,31.49,34.71,20.39,7.27,14.32,35.37,squad,4,816,4.166913986206055,4.628324508666992,"[123 443 494 577 253 293 356 410 456 510 517 538 572 600 624 648 676 698
 724 723 727 739 745 773 794 809 816 816 816]","[4.702711  4.174815  4.2675095 4.2136292 4.521959  4.6942706 4.5314956
 4.623935  4.656603  4.897268  4.5276484 4.58197   4.715554  4.7287397
 4.7186527 4.5816464 4.7425113 4.6840262 4.698186  4.6594477 4.343653
 4.4682183 4.3792195 4.6211333 4.364923  4.0634446 3.942839  3.945692
 4.166914 ]","[5.933615  5.0724225 5.1887608 5.0774493 5.5127864 5.7334595 5.429935
 5.528819  5.5608797 5.88832   5.3056235 5.378918  5.5690985 5.577754
 5.5554886 5.3691363 5.580858  5.5079784 5.530975  5.443787  5.0134177
 5.17176   5.0506954 5.4215503 5.090474  4.670694  4.5180507 4.533205
 4.6283245]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,wikipedia,0,708,3.3969521522521973,3.502953290939331,"[292 708 708 708 683 689 700 705 708 708 708 708 708 708 708 708 708 708
 708 708 708 708 708 708 708 708 708 708 708]","[5.384633  4.6724024 4.554948  4.732105  5.1148186 5.3388786 5.1183333
 5.2419868 5.344432  5.3853507 5.1981506 5.0520844 5.136615  5.141005
 5.0429106 4.737031  4.8144455 4.7370014 4.8211966 4.829273  4.484067
 4.527997  4.5246944 4.5508757 4.3701525 4.070541  3.9064138 3.5848417
 3.3969522]","[6.919096  5.6247015 5.42581   5.673275  6.2496653 6.5835314 6.1984186
 6.3851295 6.534084  6.6064262 6.276823  6.0692286 6.192495  6.1965446
 6.0490103 5.6008434 5.711473  5.605497  5.7293873 5.7354755 5.251841
 5.3210073 5.3168945 5.359673  5.1058555 4.689527  4.478831  4.0560694
 3.5029533]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,pubmed,0,577,3.2249207496643066,3.2222647666931152,"[324 577 577 577 572 576 577 577 577 577 577 577 577 577 577 577 577 577
 577 577 577 577 577 577 577 577 577 577 577]","[5.6663866 4.859204  4.6802235 4.85882   5.144489  5.3293552 5.0770855
 5.0606265 5.137382  5.174772  5.048458  4.858246  4.8824196 4.7913117
 4.6649313 4.404215  4.394607  4.346934  4.3722777 4.312659  4.02359
 4.039139  4.145235  4.1493917 3.9919937 3.7413907 3.5522728 3.3080702
 3.2249207]","[7.3584833 5.9148474 5.6377797 5.8963385 6.3241954 6.605909  6.1700745
 6.1437473 6.267457  6.321157  6.090036  5.819556  5.8644395 5.7290583
 5.5445576 5.164875  5.155244  5.0911217 5.128011  5.037532  4.6374207
 4.6603355 4.80319   4.806219  4.5843353 4.252539  4.0147543 3.7044618
 3.2222648]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,imdb,0,557,3.525496482849121,3.5962600708007812,"[291 557 557 557 528 532 540 550 557 557 557 557 557 557 557 557 557 557
 557 557 557 557 557 557 557 557 557 557 557]","[5.513268  4.842582  4.681439  4.795548  5.1355877 5.3339796 5.1165695
 5.207658  5.3988132 5.350338  5.099994  4.9579024 5.0173416 5.0031524
 4.8615746 4.572382  4.617162  4.515635  4.597637  4.634952  4.293609
 4.367063  4.4140997 4.432269  4.193901  3.8396127 3.6831264 3.4857144
 3.5254965]","[7.146045  5.9263616 5.6711154 5.8265877 6.347804  6.6440372 6.2627797
 6.3998055 6.6850195 6.618496  6.202167  5.9905586 6.079848  6.058918
 5.8458967 5.4190273 5.4872603 5.345031  5.4668083 5.516542  5.0329847
 5.1409454 5.2040453 5.229396  4.8932357 4.411873  4.2163367 3.953776
 3.59626  ]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,squad,0,829,3.773219347000122,3.824122190475464,"[175 442 455 559 399 469 558 615 679 772 786 804 817 827 829 829 829 829
 829 829 829 829 829 829 829 829 829 829 829]","[5.229054  4.4562445 4.253464  4.4400454 4.706333  4.958806  4.7131705
 4.8211613 4.835213  5.038016  4.6712904 4.6496725 4.7721543 4.660039
 4.6854267 4.347934  4.572513  4.4953494 4.466761  4.5046244 4.078683
 4.3019943 4.1889887 4.3845143 4.13982   3.8164752 3.6026142 3.43787
 3.7732193]","[6.736235  5.424193  5.1040573 5.3639846 5.747622  6.084911  5.622419
 5.768049  5.7926183 6.065537  5.4681582 5.442483  5.6188107 5.4526954
 5.4897833 5.016454  5.3253326 5.226734  5.1890078 5.2233562 4.6535892
 4.9350257 4.784855  5.0785804 4.760662  4.324746  4.052248  3.842898
 3.8241222]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,wikipedia,1,659,3.080089569091797,3.055752992630005,"[300 659 659 659 607 609 632 653 658 659 659 659 659 659 659 659 659 659
 659 659 659 659 659 659 659 659 659 659 659]","[5.4612722 4.7815404 4.602024  4.7718368 5.147883  5.3534293 5.0885425
 5.1493106 5.2726183 5.2510934 5.013109  4.8689084 4.970763  5.0030212
 4.9481363 4.5675097 4.6575756 4.5369773 4.5914583 4.6371994 4.192717
 4.286048  4.194789  4.1732445 3.9531796 3.640047  3.4893646 3.227645
 3.0800896]","[7.0541506 5.8016667 5.509669  5.7532797 6.314907  6.6302686 6.1789074
 6.267832  6.453492  6.415505  6.0185757 5.8109813 5.960145  6.0063066
 5.9272046 5.3741503 5.504961  5.3370376 5.418324  5.4766836 4.859152
 4.992775  4.8654237 4.834998  4.529731  4.11225   3.927113  3.5949101
 3.055753 ]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,pubmed,1,691,3.611823081970215,3.6481449604034424,"[386 691 691 691 687 688 689 691 691 691 691 691 691 691 691 691 691 691
 691 691 691 691 691 691 691 691 691 691 691]","[5.793404  4.97804   4.8033614 4.998563  5.3060327 5.507292  5.274715
 5.273999  5.3190527 5.35371   5.2260513 5.0297413 5.0433097 4.9697785
 4.8352146 4.6075325 4.571372  4.5080905 4.5288405 4.4910116 4.1980524
 4.2239585 4.3265796 4.373517  4.2919717 4.070202  3.8859622 3.6518908
 3.611823 ]","[7.5340977 6.0541773 5.782275  6.0641165 6.5270243 6.8348875 6.4104204
 6.412451  6.4971037 6.545944  6.301851  6.024831  6.058698  5.951103
 5.7540746 5.4223657 5.371719  5.287668  5.3209715 5.256298  4.8533726
 4.8881693 5.030208  5.097393  4.9715295 4.6699977 4.43559   4.1368027
 3.648145 ]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,imdb,1,568,3.378040075302124,3.4036943912506104,"[306 568 568 568 565 565 568 568 568 568 568 568 568 568 568 568 568 568
 568 568 568 568 568 568 568 568 568 568 568]","[5.5481424 4.8826394 4.7058926 4.8196754 5.2009096 5.3926773 5.1557546
 5.2310615 5.4514856 5.362125  5.1633563 4.9961333 5.0429473 5.046939
 4.894762  4.6051955 4.5883574 4.4617343 4.5420294 4.5742006 4.243188
 4.318757  4.3742886 4.3755684 4.1572366 3.8191876 3.6641006 3.488892
 3.37804  ]","[7.182168  5.9514155 5.668032  5.8237276 6.404857  6.6958113 6.2732534
 6.389946  6.73146   6.6071777 6.273302  6.0246754 6.0961742 6.1023407
 5.8736897 5.443393  5.427801  5.250451  5.3691463 5.4139647 4.947433
 5.0578904 5.131281  5.127542  4.8147383 4.3587093 4.1695976 3.940669
 3.4036944]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,squad,1,848,4.047921657562256,4.250720977783203,"[287 714 711 793 619 660 753 824 848 848 848 848 848 848 848 848 848 848
 848 848 848 848 848 848 848 848 848 848 848]","[5.4249516 4.7539215 4.5325546 4.75405   5.094002  5.3297806 5.1290903
 5.207244  5.302143  5.3845067 5.093368  4.9833717 5.0599647 5.0212035
 4.9916325 4.6006765 4.7680817 4.6457005 4.628268  4.680516  4.2310514
 4.378888  4.3892946 4.4711432 4.264853  3.934222  3.7263243 3.5902612
 4.0479217]","[7.0026026 5.7740517 5.425789  5.742068  6.2440076 6.5743833 6.1856346
 6.289253  6.4383254 6.538828  6.057395  5.902511  6.011451  5.9501595
 5.906997  5.3563232 5.5803256 5.417419  5.401205  5.458484  4.8544517
 5.045994  5.059987  5.1819334 4.9066763 4.466469  4.2034764 4.0342054
 4.250721 ]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,wikipedia,2,755,3.769606828689575,3.986408233642578,"[283 755 755 755 718 723 739 750 755 755 755 755 755 755 755 755 755 755
 755 755 755 755 755 755 755 755 755 755 755]","[5.2819276 4.5789995 4.4927807 4.739349  5.08867   5.2817183 5.1171794
 5.2175407 5.314269  5.3863535 5.2820477 5.1113086 5.1462016 5.128569
 5.0054617 4.7708945 4.782672  4.6945744 4.734468  4.7345753 4.4510245
 4.456777  4.4355    4.472904  4.419344  4.1211543 3.9200406 3.6059668
 3.7696068]","[6.7642426 5.464524  5.306036  5.646413  6.172607  6.455438  6.1716127
 6.3340244 6.481121  6.597336  6.391459  6.1481647 6.2007246 6.1759424
 5.9924054 5.650612  5.6691923 5.5482    5.606343  5.598713  5.2083564
 5.222927  5.1866746 5.237254  5.154124  4.742224  4.4898715 4.0828614
 3.9864082]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,pubmed,2,655,3.383056402206421,3.3612823486328125,"[388 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655
 655 655 655 655 655 655 655 655 655 655 655]","[5.8558397 5.0154996 4.8382783 5.0345035 5.2942924 5.4681454 5.227298
 5.203962  5.295969  5.2916365 5.1237993 4.955464  4.967178  4.841695
 4.72313   4.5036087 4.465866  4.424671  4.452817  4.3971014 4.1208663
 4.1335244 4.2548347 4.2724237 4.132051  3.9173498 3.728571  3.4859574
 3.3830564]","[7.6398816 6.1172132 5.843561  6.1312146 6.5240755 6.793636  6.3702173
 6.3312106 6.4791164 6.471539  6.169177  5.931699  5.958686  5.7736974
 5.60029   5.2809815 5.229726  5.1753554 5.2183323 5.1340075 4.754235
 4.7732224 4.9384627 4.9604955 4.7579722 4.4685287 4.2306714 3.9235625
 3.3612823]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,imdb,2,667,3.4045395851135254,3.431192398071289,"[355 667 667 667 662 662 665 667 667 667 667 667 667 667 667 667 667 667
 667 667 667 667 667 667 667 667 667 667 667]","[5.69554   5.01618   4.8266916 4.9817467 5.3883343 5.5933094 5.372739
 5.447643  5.630301  5.594615  5.3855424 5.200535  5.2607307 5.2501497
 5.091215  4.8099775 4.775839  4.667221  4.7367206 4.7343154 4.3819017
 4.452613  4.5153847 4.521432  4.3135443 3.9562876 3.7533903 3.5129244
 3.4045396]","[7.3983107 6.131626  5.8300657 6.045074  6.671799  6.98825   6.5866733
 6.699586  6.982234  6.938717  6.584391  6.3016543 6.3928504 6.375203
 6.132596  5.7100077 5.666934  5.513144  5.6181517 5.6150856 5.116679
 5.2201595 5.3034735 5.3075476 5.0072355 4.518983  4.2663918 3.9521523
 3.4311924]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,squad,2,645,3.3784093856811523,3.483363628387451,"[102 338 346 421 268 317 368 420 465 521 533 543 563 585 603 627 641 645
 645 645 645 645 645 645 645 645 645 645 645]","[4.766699  3.9543812 3.8112519 3.9337268 4.178288  4.4452496 4.15915
 4.328395  4.3787274 4.599107  4.2617464 4.26462   4.3983417 4.365224
 4.3292727 3.9940958 4.241876  4.161185  4.149769  4.1996884 3.8338354
 4.022847  3.9039805 4.094434  3.761213  3.4306219 3.2488194 3.0460794
 3.3784094]","[6.0453696 4.7569413 4.5303235 4.6783504 5.018832  5.3593373 4.879343
 5.107291  5.1728745 5.4750695 4.9468613 4.9589944 5.14291   5.0892324
 5.04502   4.5881577 4.9215217 4.8131113 4.7975535 4.8492384 4.365725
 4.606553  4.4483604 4.737696  4.302739  3.8712533 3.6445458 3.3862166
 3.4833636]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,wikipedia,3,840,3.290607452392578,3.4006478786468506,"[256 838 840 840 709 717 758 806 829 838 838 838 839 840 840 840 840 840
 840 840 840 840 840 840 840 840 840 840 840]","[5.0441294 4.4071646 4.293553  4.5214067 4.896783  5.142647  4.9733677
 5.09723   5.1873555 5.29417   5.088748  4.9247923 4.991243  4.9783278
 4.910267  4.6470623 4.7465544 4.632672  4.7481384 4.764101  4.408201
 4.4617815 4.3636174 4.4091268 4.339579  4.033508  3.7923713 3.473788
 3.2906075]","[6.387095  5.2109833 5.0173454 5.3279476 5.867481  6.232038  5.9440517
 6.127237  6.2583933 6.4138727 6.062674  5.8302145 5.9295173 5.915171
 5.816231  5.4433613 5.585992  5.43123   5.596447  5.6076574 5.1185656
 5.1970096 5.056844  5.1202836 5.015319  4.5973206 4.2949905 3.8870144
 3.4006479]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,pubmed,3,655,3.2810189723968506,3.264133930206299,"[399 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655
 655 655 655 655 655 655 655 655 655 655 655]","[5.8493757 4.9970894 4.8271236 4.9882417 5.2791123 5.483962  5.2559557
 5.23902   5.3184557 5.3141985 5.1682925 4.98226   4.9902654 4.9016447
 4.7551246 4.5286407 4.457884  4.4088607 4.4319205 4.3669157 4.0588512
 4.0675297 4.2196636 4.2190285 4.099495  3.9013004 3.7254899 3.4769325
 3.281019 ]","[7.61842   6.083     5.8177085 6.048039  6.4863887 6.80375   6.389414
 6.367848  6.50823   6.4981613 6.221983  5.960646  5.985628  5.8561735
 5.64234   5.313833  5.218372  5.153662  5.189991  5.092857  4.671017
 4.683873  4.88858   4.8854146 4.7087965 4.4391327 4.221574  3.9052927
 3.264134 ]"
Qwen/Qwen2.5-Math-7B,7.0,17.84,24.6,22.01,30.51,5.82,5.0,19.09,imdb,3,637,3.5551464557647705,3.6225616931915283,"[336 637 637 637 629 631 634 636 637 637 637 637 637 637 637 637 637 637
 637 637 637 637 637 637 637 637 637 637 637]","[5.666013  5.0381126 4.8419857 4.976487  5.3155394 5.52592   5.3179817
 5.3919516 5.539752  5.529418  5.3325415 5.1422935 5.181317  5.2057986
 5.0635633 4.751761  4.765536  4.640267  4.7000084 4.707731  4.3731117
 4.486183  4.584713  4.618906  4.376105  4.0720763 3.8859596 3.6554961
 3.5551465]","[7.3573017 6.185194  5.8728304 6.063153  6.5850725 6.9049587 6.530397
 6.6361136 6.8614345 6.8540926 6.518736  6.2257743 6.282727  6.31584
 6.099149  5.6343203 5.6569366 5.4820757 5.5719976 5.5788684 5.1087728
 5.270357  5.406537  5.456336  5.1118884 4.6965656 4.459145  4.1532073
 3.6225617]"
